BUSINESS_PARTNER,CREATE_LOCATION,BPGROUP,SEARCH_TERM1,SEARCH_TERM2,TITLE,NAME1,NAME2,NAME3,CITY,POSTALCODE,STREET1,STREET2,STREET3,COUNTRY,LANGUAGE,STATE,PHONE,FAX,EMAIL,TIMEZONE,WEBSITE,USERID,SCAC,TSA,TWIC,SW,RLP,CWID,IATA,TAXNUM,SHIPPERKNOWNSTATUS,KNOWNSHIPPERCODE,EXPIRATIONDATE,KNOWNFROMDATE,PICKUPHRSFROM,PICKUPHRSTO,DELIVERHRSFROM,DELIVERHRSTO,COMPANYCODE,COMPANYCODEREF,STATIONPO,STATIONSO,ACCOUNTWITHVENDOR,ACCOUNTWITHCUSTOMER,PAYMENTTERMS,COMMUNICATION_METHOD,CARR_TYPE,EVENT_TYPES,ACI_AIRPORT,ACI_ZONE,SPECIALINSTRUCTIONS,PDETERMINATION,IDTYPE,IDNUMBER,RELATIONSHIPCATEGORY,STANDARDRELATIONSHIP,PARTNERDETROLECODE,REVERSERELATIONSHIP,CARRIER,CUSTOMER,CONTACTPERSON,SALESREP,FIRMS,OVERSEASAGENT,CUSTOMBROKER,CUSTOMOFFICE,RELATIONSHIP (HAS INV PARTY),LookupSalesRep,LookupSalesCode,CWID_Merge,StationCodeIDMerge,BPID,Name1_Abbv,ACI_airport,ACIzone,LookupAP,LookupZone,state,TimezoneLookup
,X,TCUS,DIAMOND WIPES INTL,,0003,DIAMOND WIPES INTERNATIONAL,,,CHINO,91710,4651 SCHAEFER AVENUE,,,US,E,CA,tel:909-230-988,,,,,,,,,,,C531646,,,US,,,,,,,,,,,,,,NT15,,,,LAX,G,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531646,A17SAT,,Diamond Wipes International,LAX,G,,,CA,
,X,TCUS,VEST GROUP LOG,,0003,VEST GROUP LOGISTICS,,,FLORENCE,41042,1100 BURLINGTON PIKE,Teresa Kennedy / Donna Webster,,US,E,KY,,,,,,,,,,,,C538331,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C538331,A17SAT,,Vest Group Logistics,,,,,KY,
,X,TCUS,IEWC PHOENIX,,0003,IEWC PHOENIX,,,MESA,85204,850 E COVEY LANE,UNIT 100,,US,E,AZ,,,,,,,,,,,,C544765,,,US,,,,,,,,,,,,,,NT15,,,,PHX,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C544765,A17SAT,,IEWC PHOENIX,PHX,C,,,AZ,
,X,TCUS,SUMIDA,,0003,SUMIDA,,,CLARKSTON,48348,5800 MOODY DRIVE,VILLAGE OF CLAKSRTON,,US,E,MI,,,,,,,,,,,,C546597,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C546597,A17SAT,,SUMIDA,,,,,MI,
,X,TCUS,PEYTON’S SOUTHEAST,,0003,PEYTON’S SOUTHEAST,,,CLEVELAND,37311,160 GOLDSTAR DRIVE SW,WHSE #08,,US,E,TN,,,,,,,,,,,,C541009,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541009,,,Peyton’s Southeast,,,,,TN,
,X,TCUS,PEYTON’S PHOENIX,,0003,PEYTON’S PHOENIX,,,PHOENIX,85043,5305 WEST BUCKEYE ROAD,WHSE #185,,US,E,AZ,,,,,,,,,,,,C541012,,,US,,,,,,,,,,,,,,NT15,,,,PHX,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541012,A17SAT,,Peyton’s Phoenix,PHX,A,,,AZ,
,X,TCUS,PEYTON’S FOUNTAIN,,0003,PEYTON’S FOUNTAIN,,,FOUNTAIN,80817,11025 CHARTER OAK RANCH,WHSE #388,,US,E,CO,,,,,,,,,,,,C541011,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C541011,A17SAT,,Peyton’s Fountain,,,,,CO,
,X,TCUS,DURR UNIVERSAL S DE RL DE CV,,0003,DURR UNIVERSAL S DE RL DE CV,,,SAN LUIS POTOSÍ,78395,AVENUE MANTENIMIENTO 130 ZONA INDUSTRIAL,"Ximena Canales, 011 52 444 870",,MX,E,SLP,,,,,,,,,,,,C549819,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C549819,A17SAT,,Durr Universal S. de R.L. de C.V,,,,,SLP,
,X,TCUS,CHROMA MEDICINE,,0003,CHROMA MEDICINE,,,BOSTON,02215,201 BROOKLINE AVENUE,Yessenia Anglero Roduguez,,US,E,MA,,,,,,,,,,,,C554228,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C554228,A17SAT,,CHROMA MEDICINE,,,,,MA,
,X,TCUS,LOG MASTERS SC,,0003,LOGISTICS MASTERS SC,,,REYNOSA,88788,BOULEVARD LUIS DONALDO COLOSIO SN INT 13 Y 14,ZONA DE AGENTES ADUANALES,,MX,E,TAMAULIPAS,,,,,,,,,,,,C531767,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C531767,A17SAT,,"LOGISTICS MASTERS, S.C.",,,,,TAMAULIPAS,
,X,TCUS,SCREW CONVEYOR DE MEXICO,,0003,SCREW CONVEYOR DE MEXICO,,,GUADALAJARA,,OSCAR MENENDEZ NO 2522,Zona Industrial,,MX,E,JALISCO,,,,,,,,,,,,C542492,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C542492,A17SAT,,Screw Conveyor DE Mexico,,,,,JALISCO,
,X,TCUS,EBERHARD MANU CO,,0003,EBERHARD MANUFACTURING CO,,,STRONGSVILLE,44149,21944 DRAKE ROAD,,,US,E,OH,,,,,,,,,,,,C251259,,,US,,,,,,,,,,,,,,NT15,,,,CLE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C251259,,,Eberhard Manufacturing Co,CLE,A,,,OH,
,X,TCUS,LUFTHANSA CARGO DEN,,0003,LUFTHANSA CARGO DEN,,,DENVER,80249,27000 EAST 75TH AVENUE UNIT A,,,US,E,CO,8005422746,,,,,,,,,,,C268369,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C268369,A17SAT,,Lufthansa Cargo DEN,,,,,CO,
,X,TCUS,WORLD TRADE DIST IAH,,0003,WORLD TRADE DISTRIBUTION IAH,,,HOUSTON,77020,2222 NORTH WAYSIDE,,,US,E,TX,,,,,,,,,,,,C311730,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C311730,,,WORLD TRADE DISTRIBUTION (IAH),,,,,TX,
,X,TCUS,TTI,,0003,TTI INC,,,FORTH WORTH,76137,3737 MEACHAM BOULEVARD,,,US,E,TX,817.740.9000,,,,,,,,,,,C237987,,208234316,KS,38692765,,20090617,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,B50ORD KEVIN SNEATH,S138,C237987,,,TTI INC,,,,,TX,
,X,TCUS,UPS,,0003,UPS,,,PHARR,78577,201 WEST ANAYA ROAD,,,,E,TX,,,,,,,,,,,,C327621,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C327621,,,UPS,,,,,TX,
,X,TCUS,WESTERN DIVERSIFIED PLASTICS,,0003,WESTERN DIVERSIFIED PLASTICS,,,MATTAWAN,49071,53150 N MAIN STREET,,,US,E,MI,,,,,,,,,,,,C329087,,,US,,,,080000,170000,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C329087,,,Western Diversified Plastics,,,,,MI,
,X,TCUS,VERST GROUP LOGISTICS-FLORENCE,,0003,VERST GROUP LOGISTICS-FLORENCE,,,FLORENCE,41042,1100 BURLINGTON PIKE,,,US,E,KY,,,,,,,,,,,,C330813,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C330813,,,Verst Group Logistics-Florence,,,,,KY,
,X,TCUS,IMEX FORWARDING AGENCY,,0003,IMEX FORWARDING AGENCY INC,,,LAREDO,78045,14414 MAQUILA LOOP,,,,E,TX,,,,,,,,,,,,C341608,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C341608,,,Imex Forwarding Agency Inc,LRD,A,,,TX,
,X,TCUS,KRAYDENMEX / FWD EP,,0003,KRAYDENMEX / FWD EP,,,EL PASO,79936,12115 ROJAS DRIVE,,,US,E,TX,,,,,,,,,,,,C363056,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C363056,,,KRAYDENMEX / FWD EP,,,,,TX,
,X,TCUS,UNITED CARGO DEN,,0003,UNITED CARGO DEN,,,DENVER,80249,27000 EAST 75TH AVENUE,,,US,E,CO,,,,,,,,,,,,C366041,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C366041,,,UNITED CARGO DEN,,,,,CO,
,X,TCUS,SKY MART SALES,,0003,SKY MART SALES CORP,,,MIAMI,33172,9475 NW 13 STREET,,,US,E,FL,,,,,,,,,,,,C366784,,,KS,1058684255,,20200110,,,,,,,,,,,NT15,,,,MIA,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C366784,,,"SKY MART SALES, CORP.",MIA,A,,,FL,
,X,TCUS,CONTROL DEVICES STONERIDGE,,0003,CONTROL DEVICES STONERIDGE INC,,,LEXINGTON,44904,345 SOUTH MILL STREET,,,US,E,OH,,,,,,,,,,,,C367689,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C367689,,,"Control Devices, Stoneridge, Inc",,,,,OH,
,X,TCUS,FOX VALLEY MOLDING - HARLINGEN,,0003,FOX VALLEY MOLDING INC - HARLINGEN,,,HARLINGEN,78550,5506 E GRIMES STREET,,,US,E,TX,,,,,,,,,,,,C369979,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C369979,,,Fox Valley Molding Inc - Harlingen,,,,,TX,
,X,TCUS,UNITED CARGO LAX,,0003,UNITED CARGO LAX,,,LAX,,,,,US,E,CA,,,,,,,,,,,,C386555,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C386555,,,UNITED CARGO LAX,,,,,CA,
,X,TCUS,ANIXTER USA,,0003,ANIXTER INC USA,,,ALSIP,60803,11740 SOUTH AUSTIN AVENUE,,,US,E,IL,,,,,,,,,,,,C389264,,,KS,1030981155,,20140908,,,,,,,,,,,NT15,,,,ORD,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C389264,,,ANIXTER INC (USA),ORD,B,,,IL,
,X,TCUS,DHL AIRPORT,,0003,DHL AIRPORT,,,PHILADELPHIA,19148,PHILADELPHIA AIRPORT,,,US,E,PA,,,,,,,,,,,,C397524,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C397524,,,DHL AIRPORT,,,,,PA,
,X,TCUS,ADAM TECH,,0003,ADAM TECH,,,UNION,07083,909 RAHWAY AVENUE,,,US,E,NJ,,,,,,,,,,,,C400562,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C400562,,,Adam Tech,,,,,NJ,
,X,TCUS,NSE 1/4,,0003,NSE 1/4,,,LINCOLN,35096,294-A CLOVER ROAD,,,US,E,AL,,,,,,,,,,,,C413418,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C413418,,,NSE 1/4,,,,,AL,
,X,TCUS,ST GEORGE LOG,,0003,ST GEORGE LOGISTICS,,,COMPTON,90220,1650 SOUTH CENTRAL AVENUE,,,US,E,CA,,,,,,,,,,,,C419950,,,US,,,,,,,,,,,,,,NT15,,,,LAX,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C419950,,,ST GEORGE LOGISTICS,LAX,A,,,CA,
,X,TCUS,IEWC PHOENIX,,0003,IEWC PHOENIX,,,SCOTTSDALE,85260,15550 NORTH 78TH STREET,,,US,E,AZ,,,,,,,,,,,,C426507,,,US,,,,,,,,,,,,,,NT15,,,,PHX,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C426507,,,IEWC PHOENIX,PHX,B,,,AZ,
,X,TCUS,FORWARD AIR - MFE,,0003,FORWARD AIR - MFE,,,MCALLEN,78503,,,,US,E,TX,956-682-0825,,,,,,,,,,,C427482,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C427482,,,FORWARD AIR - MFE,MFE,A,,,TX,
,X,TCUS,OMAR SANTOS TRADECO,,0003,OMAR SANTOS INC TRADECO,,,LAREDO,78045,8503 SAN GABRIEL,,,US,E,TX,,,,,,,,,,,,C440892,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C440892,,,Omar Santos Inc.% Tradeco,LRD,A,,,TX,
,X,TCUS,TOYODA GOSEI BROWNSVILLE TX,,0003,TOYODA GOSEI BROWNSVILLE TEXAS LLC,,,LOS INDIOS,78567,107 JOAQUIN CAVAZOS ROAD,,,US,E,TX,,,,,,,,,,,,C443939,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C443939,,,TOYODA GOSEI BROWNSVILLE TEXAS LLC,,,,,TX,
,X,TCUS,CORSO GIOVANNI AGNELLI 200,,0003,CORSO GIOVANNI AGNELLI 200,,,VOLVERA,ITALY,,,,IT,E,TORINO,390 110031111,,,,,,,,,,,C445078,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C445078,,,Corso Giovanni Agnelli 200,,,,,TORINO,
,X,TCUS,ELLSWORTH ADHESIVE,,0003,ELLSWORTH ADHESIVE,,,GERMANTOWN,53022,W129 N10825 WASHINGTON DRIVE,,,US,E,WI,,,,,,,,,,,,C459656,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C459656,,,ELLSWORTH ADHESIVE,,,,,WI,
,X,TCUS,ST GEORGE WHSE,,0003,ST GEORGE WAREHOUSE,,,COMPTON,90220,1650 SOUTH CENTRAL AVENUE,,,US,E,CA,,,,,,,,,,,,C223900,,,US,,,19000101,,,,,,,,,,,NT15,,,,LAX,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C223900,,,St. George Warehouse,LAX,A,,,CA,
,X,TCUS,UNI-TRADE FORWARDING,,0003,UNI-TRADE FORWARDING,,,LAREDO,78045,130 FLECHA LANE,,,US,E,TX,,,,,,,,,,,,C459998,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C459998,,,UNI-TRADE FORWARDING,LRD,A,,,TX,
,X,TCUS,HARBOUR INDUSTRIES,,0003,HARBOUR INDUSTRIES LLC,,,SHELBURNE,05482,4744 SHELBOURNE ROAD,,,US,E,VT,,,,,,,,,,,,C468078,,,KS,1190686663,,20170622,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C468078,,,HARBOUR INDUSTRIES LLC,,,,,VT,
,X,TCUS,LOERA CUSTOMS BROKERAGE,,0003,LOERA CUSTOMS BROKERAGE INC,,,BROWNSVILLE,78521,5845 E 14 STREET,,,US,E,TX,,,,,,,,,,,,C468943,,,US,,,,,,,,,,,,,,NT15,,,,MFE,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C468943,,,LOERA CUSTOMS BROKERAGE INC.,MFE,C,,,TX,
,X,TCUS,FCA / CHRYSLER GROUP,,0003,FCA / CHRYSLER GROUP LLC,,,AUBURN HILLS,48326,2301 FEATHERSTONE ROAD,,,US,E,MI,,,,,,,,,,,,C474333,,,US,,,,,,,,,,,,,,NT15,,,,DTW,D,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C474333,,,FCA / CHRYSLER GROUP LLC,DTW,D,,,MI,
,X,TCUS,STG LOG,,0003,STG LOGISTICS,,,COMPTON,90220,1650 SOUTH CENTRAL AVENUE,,,US,E,CA,,,,,,,,,,,,C481108,,,US,,,,,,,,,,,,,,NT15,,,,LAX,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C481108,,,STG LOGISTICS,LAX,A,,,CA,
,X,TCUS,C/O FEDEX SUPPLY CHAIN,,0003,C/O FEDEX SUPPLY CHAIN,,,SAXONBURG,16056,1200 SOUTH NOA DRIVE,,,US,E,PA,,,,,,,,,,,,C496996,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C496996,,,c/o FEDEX Supply Chain,,,,,PA,
,X,TCUS,HAPPY MANSIONDBA TOUGHDOG SECURITY,,0003,HAPPY MANSION LLC DBA TOUGHDOG SECURITY,,,PHARR,78577,1500 MID CITIES,,,US,E,TX,9562051345,,,,,,,,,,,C498397,,,US,,,,090000,100000,090000,100000,,,,,,,NT15,,,,,,,10032980,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C498397,A17SAT,10032980,HAPPY MANSION LLC DBA TOUGHDOG SECURITY,,,,,TX,
,X,TCUS,GUANGDONG TOPLEADER AUTOMOTIVE AIR CONDITIONING CO,,0003,GUANGDONG TOPLEADER AUTOMOTIVE AIR CONDITIONING CO,,,"DONGGUAN CITY, GUANGDONG",523402,425 JINXING ROAD LIAOBU TOWN,,,CN,E,Guangdong,,,,,,,,,,,,C498455,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C498455,,,Guangdong Topleader Automotive Air Conditioning Co,,,,,Guangdong,
,X,TCUS,SEASON GROUP MX RL DE CV,,0003,SEASON GROUP MX RL DE CV,,,PHARR,78577,1000 WEST ANAYA,,,US,E,TX,,,,,,,,,,,,C499201,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,,,,10033193,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C499201,A17SAT,10033193,SEASON GROUP MX RL DE CV,,,,,TX,
,X,TCUS,BS TRADER,,0003,BS TRADER,,,HIDALGO,78577,9105 SEGUIN DRIVE STE-A,,,US,E,TX,,,,,,,,,,,,C503986,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10034245,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C503986,A17SAT,10034245,"B,S TRADER",,,,,TX,
,X,TCUS,LION SUPPLY,,0003,LION SUPPLY INC,,,BROWNSVILLE,78526,1244 ROBINHOOD STREET SUITE 118,,,US,E,TX,,,,,,,,,,,,C504449,,,US,,,,090000,180000,090000,180000,,,,,,,NT15,,,,MFE,C,,10034277,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C504449,A17SAT,10034277,LION SUPPLY INC,MFE,C,,,TX,
,X,TCUS,9008 GOLIAD DR,,0003,9008 GOLIAD DR,,,PHARR,78577,RIGO ECHAVARRIA,,,US,E,TX,,,,,,,,,,,,C507763,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10035555,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C507763,A17SAT,10035555,9008 GOLIAD DR,,,,,TX,
,X,TCUS,BAYPORT CONTAINER TERMINAL,,0003,BAYPORT CONTAINER TERMINAL,,,HOUSTON,77586,12619 PORT ROAD,,,US,E,TX,,,,,,,,,,,,C508458,,,US,,,,,,,,,,,,,,NT15,,,,IAH,E,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C508458,,,BAYPORT CONTAINER TERMINAL,IAH,E,,,TX,
,X,TCUS,INTSOL GROUP,,0003,INTSOL GROUP,,,LAREDO,78045,301 INTERAMERICA BOULEVARD,,,US,E,TX,,,,,,,,,,,,C510112,,,US,,,,080000,170000,080000,170000,,,,,,,NT15,,,,LRD,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510112,A17SAT,,INTSOL GROUP,LRD,A,,,TX,
,X,TCUS,BP HELIOS CAFE,,0003,BP HELIOS CORPORATE CAFE,,,HOUSTON,77079,HELIOS WAY,,,US,E,TX,,,,,,,,,,,,C510467,,,US,,,,,,,,,,,,,,NT15,,,,IAH,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510467,,,BP Helios Corporate Cafe,IAH,C,,,TX,
,X,TCUS,ANIXTER,,0003,ANIXTER INC,,,EL PASO,79936,1435 EAST HENRY BRENNAN DRIVE SUITE H,,,US,E,TX,,,,,,,,,,,,C510486,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510486,,,Anixter Inc,,,,,TX,
,X,TCUS,HILTON AMERICAS HOUSTON,,0003,HILTON AMERICAS HOUSTON,,,HOUSTON,77010,1600 LAMAR STREET,,,US,E,TX,,,,,,,,,,,,C510490,,,US,,,,,,,,,,,,,,NT15,,,,IAH,B,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510490,A17SAT,,HILTON AMERICAS HOUSTON,IAH,B,,,TX,
,X,TCUS,BAYSIDE FRESH MARKET,,0003,BAYSIDE FRESH MARKET,,,LOS INDIOS,78567,HORSESHOE BAY,,,US,E,TX,,,,,,,,,,,,C510599,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C510599,,,Bayside Fresh Market,,,,,TX,
,X,TCUS,DLH BOWLES,,0003,DLH BOWLES INC,,,MCALLEN,78503,5001 TANYA AVENUE,,,US,E,TX,,,,,,,,,,,,C511062,,,US,,,,,,,,,,,,,,NT15,,,,MFE,A,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C511062,,,DLH BOWLES INC,MFE,A,,,TX,
,X,TCUS,ALLOYS VALVES & CONTROL,,0003,ALLOYS VALVES & CONTROL INC,,,SANTA ANA,92704,3210 S SUSAN STREET,,,US,E,CA,,,,,,,,,,,,C511070,,,US,,,,,,,,,,,,,,NT15,,,,LAX,C,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C511070,,,ALLOYS VALVES & CONTROL INC,LAX,C,,,CA,
,X,TCUS,5 STAR EMBROIDERY,,0003,5 STAR EMBROIDERY,,,MCALLEN,78504,7605 N 26TH STREET,,,US,E,TX,,,,,,,,,,,,C512211,,83-2111924,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,MFE,A,,10035556,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C512211,A17SAT,10035556,5 STAR EMBROIDERY,MFE,A,,,TX,
,X,TCUS,AUSTIN MANU SVCS,,0003,AUSTIN MANUFACTURING SERVICES,,,AUSTIN,78728,NORTH TECH BUILDING 5 SUITE 550,,,US,E,TX,,,,,,,,,,,,C513236,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C513236,,,AUSTIN MANUFACTURING SERVICES,,,,,TX,
,X,TCUS,JANUS FIRE SYSTEM,,0003,JANUS FIRE SYSTEM,,,CROWN POINT,46307,1102 RUPCICH DRIVE,,,US,E,IN,,,,,,,,,,,,C513279,,,US,,,,,,,,,,,,,,NT15,,,,ORD,T,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C513279,A17SAT,,JANUS FIRE SYSTEM,ORD,T,,,IN,
,X,TCUS,ANAM LOG,,0003,ANAM LOGISTICS,,,LAREDO,78045,8503 SAN GABRIEL,,,US,E,TX,,,,,,,,,,,,C513280,,,US,,,,,,,,,,,,,,NT15,,,,LRD,A,,10035684,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C513280,A17SAT,10035684,ANAM LOGISTICS,LRD,A,,,TX,
,X,TCUS,JG CUSTOMS FORWARDING,,0003,JG CUSTOMS FORWARDING LLC,,,PHARR,78577,1300 EAST MILITARY HIGHWAY 281,,,US,E,TX,,,,,,,,,,,,C513322,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C513322,,,JG CUSTOMS FORWARDING LLC,,,,,TX,
,X,TCUS,MERCURY PROD CO,,0003,MERCURY PRODUCTS CO,,,SALTILLO,25010,SIERRA TARAHUMARA 546 SIERRA DEL SUR SALTILLO CO,,,,E,Coah,,,,,,,,,,,,C514683,,,US,,,,,,,,,,,,,,NT15,,,,,,,,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C514683,,,Mercury Products Co,,,,,Coah,
,X,TCUS,BLUE GRACE LOG,,0003,BLUE GRACE LOGISTICS,,,RIVERVIEW,33578,2846 SOUTH FALKENBURG,,,US,E,FL,,,,,,,,,,,,C527906,,,US,,,,080000,180000,080000,180000,,,,,,,NT15,,,,,,,10036650,,,CRMH04,,10,X,,X,,,,,,,,A17SAT HOUSE ACCOUNT,A17-S999,C527906,A17SAT,10036650,BLUE GRACE LOGISTICS,,,,,FL,
